t_mono,t_wall,cpu0,cpu1,cpu2,cpu3,cpu_total,arm_freq_hz,temp_c,mem_used_mb,pmic_power_w,cpu_power_w,mem_power_w,ext5v_v,throttled,ina_bus_v,ina_current_a,ina_power_w
10283.236822405,1784216088.9292822,10.0,9.090909090909092,0.0,0.0,5.128205128205129,1600000,67.2,3342.1875,2.86574205056835,0.75813334443,0.64602413964382,5.12952,0x0,5.055,0.0625,0.3159375
10283.336826039,1784216089.029286,10.0,0.0,0.0,9.090909090909092,7.317073170731708,1600000,67.2,3342.1875,2.628082672454735,0.7663444097759999,0.43871856085646005,5.12818,0x0,5.0525,0.06375,0.322096875
10283.436819247,1784216089.129279,0.0,10.0,18.181818181818183,11.11111111111111,7.6923076923076925,2400000,66.65,3340.5625,2.6931073865558806,0.828014580782,0.43711883694994,5.12684,0x0,5.0475,0.0625,0.31546875
10283.536816344,1784216089.229276,0.0,0.0,0.0,9.090909090909092,0.0,1500000,66.1,3341.671875,2.6412951599814503,0.77360536687005,0.43889682912821,5.12416,0x0,5.055,0.06375,0.32225624999999997
10283.636815552,1784216089.3292751,0.0,0.0,0.0,0.0,0.0,1500000,66.1,3341.671875,2.3335813269801156,0.5059019581499999,0.43954562148167997,5.12282,0x0,5.05625,0.0625,0.316015625
10283.736810353,1784216089.4292698,0.0,0.0,0.0,0.0,0.0,1500000,66.1,3341.671875,2.35330732635367,0.499334161042,0.45146082013239,5.12282,0x0,5.05625,0.06125,0.30969531250000004
10283.836827376,1784216089.5292876,0.0,0.0,0.0,10.0,4.878048780487805,1500000,66.1,3310.78125,2.62250672121929,0.766581870978,0.45057402568853006,5.1255,0x0,5.055,0.0625,0.3159375
10283.93682951,1784216089.6292896,0.0,0.0,0.0,0.0,0.0,1500000,66.65,3310.3125,3.04898029635052,1.1685065579260001,0.43843523369669996,5.1255,0x0,5.05625,0.0625,0.316015625
10284.036827107,1784216089.7292867,0.0,0.0,0.0,0.0,0.0,1500000,65.55,3310.3125,2.6450085698767203,0.758603557152,0.44107506485678005,5.1255,0x0,5.055,0.0625,0.3159375
10284.136819703,1784216089.8292794,0.0,0.0,0.0,0.0,0.0,1500000,66.1,3310.3125,2.6614530160574903,0.766581870978,0.43702051584604,5.12416,0x0,5.055,0.0625,0.3159375
10284.236825708,1784216089.9292855,0.0,9.090909090909092,0.0,0.0,2.5,1500000,66.1,3310.3125,2.6251153053239804,0.757663219222,0.44026183708168004,5.12282,0x0,5.055,0.0625,0.3159375
10284.337227513,1784216090.0296874,0.0,0.0,10.0,0.0,2.5641025641025643,1500000,65.55,3310.3125,2.6607690200505,0.75813334443,0.47648910556567997,5.1322,0x0,5.05375,0.06375,0.3221765625
10284.436818494,1784216090.1292782,0.0,0.0,0.0,0.0,2.5,1500000,64.45,3310.3125,2.6662102797727503,0.82002169408005,0.44486424671524005,5.12416,0x0,5.055,0.0625,0.3159375
10284.536810999,1784216090.2292705,0.0,0.0,0.0,0.0,0.0,1500000,64.45,3310.3125,2.3242446991118397,0.499334161042,0.43661112780086003,5.12282,0x0,5.0575,0.065,0.3287375
10284.63681467,1784216090.3292747,0.0,0.0,0.0,0.0,0.0,1500000,65.0,3310.3125,2.63080515111742,0.75813334443,0.435188605419,5.12282,0x0,5.05625,0.06375,0.3223359375
10284.736832526,1784216090.429292,0.0,9.090909090909092,0.0,0.0,2.4390243902439024,1600000,66.1,3310.3125,2.60444380969308,0.758368494548,0.44270798795586,5.12416,0x0,5.055,0.06125,0.30961875
10284.836841383,1784216090.529301,0.0,10.0,0.0,0.0,0.0,1500000,66.1,3258.484375,2.6766751015730508,0.7590736823600001,0.47641574413712,5.12416,0x0,5.05625,0.0625,0.316015625
10284.93681785,1784216090.6292775,0.0,0.0,0.0,0.0,0.0,1500000,65.55,3255.78125,2.5961160494378603,0.758603557152,0.44048496539203,5.12282,0x0,5.055,0.0625,0.3159375
10285.036821928,1784216090.7292814,0.0,0.0,18.181818181818183,0.0,5.0,1500000,66.65,3255.78125,2.6185788332793805,0.758603557152,0.44083273845936,5.12282,0x0,5.05375,0.06375,0.3221765625
